employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-29154498,Vivaan,Ganesan,Male,West Bengal,Durgapur,2023-11-23,Operations,Inventory Specialist,High School,67702,Excellent,No,1960-11-21,
00-98536556,Miraya,Gupta,Female,Tamil Nadu,Vellore,2020-11-08,Operations,Inventory Specialist,Bachelor,57289,Good,No,2002-10-05,
00-55992559,Shalv,Kannan,Female,Tamil Nadu,Tiruchirappalli,2024-05-09,Operations,Operations Manager,Bachelor,102028,Satisfactory,No,2002-04-12,
00-19239937,Adah,Tandon,Female,West Bengal,Kolkata,2017-11-16,Operations,Logistics Coordinator,Bachelor,58083,Good,No,1980-07-24,
00-24572034,Nehmat,Rajan,Female,West Bengal,Durgapur,2015-02-22,Marketing,Marketing Coordinator,Bachelor,52066,Excellent,No,1995-12-26,
00-77693989,Rohan,Dyal,Male,West Bengal,Durgapur,2022-08-23,IT,System Administrator,Master,67307,Good,Yes,1974-08-21,
00-22924976,Rania,Chaudhry,Female,Maharashtra,Nagpur,2017-07-06,Customer Service,Help Desk Technician,Bachelor,83594,Good,Yes,1980-12-01,
00-15239398,Saksham,Chakrabarti,Female,West Bengal,Kolkata,2023-06-04,IT,Software Developer,Bachelor,80839,Satisfactory,No,1978-01-06,
00-25772785,Samar,Dhingra,Female,Madhya Pradesh,Bhopal,2016-10-12,Customer Service,Customer Service Representative,High School,57861,Good,No,1977-07-06,
00-90996996,Rania,Ravel,Female,West Bengal,Kolkata,2020-07-09,Sales,Sales Consultant,Bachelor,64858,Good,Yes,1999-01-17,
00-97138408,Kashvi,Srinivas,Female,West Bengal,Howrah,2019-04-05,Finance,Financial Analyst,Master,83051,Satisfactory,No,1974-06-25,
00-15830187,Shaan,Guha,Male,West Bengal,Durgapur,2022-04-19,Sales,Sales Consultant,Master,89471,Good,No,2003-01-06,
00-74709513,Vedika,Hegde,Male,West Bengal,Durgapur,2023-05-22,Operations,Inventory Specialist,High School,66480,Satisfactory,No,1981-07-27,
00-89060695,Farhan,Manda,Female,West Bengal,Kolkata,2023-03-19,Marketing,Marketing Coordinator,Bachelor,65387,Good,No,1990-05-01,
00-23115341,Kiara,Mahajan,Male,Madhya Pradesh,Gwalior,2019-03-11,Customer Service,Customer Service Representative,High School,61321,Satisfactory,No,1964-03-28,
00-41207351,Pihu,Sodhi,Female,Madhya Pradesh,Bhopal,2024-08-01,Operations,Logistics Coordinator,Bachelor,62078,Excellent,No,1974-03-07,
00-90301439,Anay,Seth,Female,West Bengal,Durgapur,2023-06-29,Customer Service,Customer Service Representative,Bachelor,55851,Good,Yes,2000-11-09,
00-35369971,Rhea,Cheema,Male,West Bengal,Kolkata,2015-06-20,IT,System Administrator,Bachelor,75153,Satisfactory,Yes,1998-12-10,
00-10954835,Yasmin,Dhingra,Female,West Bengal,Kolkata,2020-11-18,Customer Service,Customer Service Representative,Bachelor,59403,Good,No,1977-07-31,
00-10965569,Rania,Banerjee,Female,West Bengal,Howrah,2018-11-15,IT,IT Support Specialist,Bachelor,54385,Good,No,1978-08-16,
00-52399610,Yashvi,Sunder,Male,West Bengal,Durgapur,2019-06-08,Customer Service,Help Desk Technician,High School,60199,Satisfactory,No,1995-02-05,
00-67186360,Pari,Krish,Male,Uttar Pradesh,Prayagraj,2022-02-24,Operations,Inventory Specialist,Bachelor,67991,Good,Yes,1983-07-01,
00-81954780,Myra,Doshi,Female,West Bengal,Kolkata,2019-04-04,Customer Service,Support Specialist,High School,56556,Satisfactory,No,1999-05-23,
00-46985109,Ojas,Sahni,Male,Rajasthan,Udaipur,2024-02-29,Sales,Sales Representative,Bachelor,82048,Needs Improvement,No,1997-03-26,
00-37339300,Saanvi,Kakar,Female,West Bengal,Howrah,2019-11-03,Customer Service,Support Specialist,Bachelor,57587,Excellent,No,1971-08-01,
00-33987338,Uthkarsh,Bansal,Male,West Bengal,Howrah,2018-06-24,Customer Service,Customer Service Representative,High School,63334,Satisfactory,Yes,1972-10-31,
00-44061458,Kismat,Khatri,Male,West Bengal,Kolkata,2024-08-14,Sales,Sales Representative,Bachelor,78457,Good,No,1985-03-20,
00-63436070,Yakshit,Loke,Male,West Bengal,Durgapur,2022-07-16,Sales,Sales Consultant,PhD,80281,Needs Improvement,No,1959-07-13,
00-40839382,Rania,Kadakia,Male,West Bengal,Kolkata,2019-07-31,Operations,Operations Analyst,Master,63844,Good,No,2002-12-16,
00-23459168,Armaan,Subramanian,Female,West Bengal,Howrah,2017-05-20,Customer Service,Help Desk Technician,Bachelor,60126,Satisfactory,No,1989-07-22,
00-55424358,Rati,Wason,Male,West Bengal,Kolkata,2023-11-12,IT,Software Developer,Master,75664,Satisfactory,Yes,1998-09-03,
00-16986408,Heer,Rajan,Male,West Bengal,Durgapur,2017-09-05,Sales,Sales Consultant,PhD,78246,Excellent,Yes,1973-01-03,
00-22225702,Dharmajan,Bhagat,Male,West Bengal,Durgapur,2023-10-26,Sales,Sales Representative,Bachelor,63302,Good,No,1986-07-06,
00-68435370,Nishith,Saha,Female,West Bengal,Durgapur,2016-09-15,Sales,Sales Representative,Bachelor,61799,Good,No,1996-11-25,
00-59772648,Sumer,Chacko,Female,Madhya Pradesh,Indore,2016-09-08,IT,IT Support Specialist,Bachelor,63850,Satisfactory,No,1983-12-12,
00-61583363,Manjari,Bains,Female,West Bengal,Kolkata,2024-08-06,Customer Service,Customer Service Representative,Bachelor,53407,Satisfactory,No,1999-07-29,
00-98070348,Neelofar,Sandhu,Male,West Bengal,Durgapur,2020-09-08,Operations,Operations Analyst,Master,82064,Satisfactory,Yes,1966-09-23,
00-17712557,Yakshit,Shetty,Male,West Bengal,Kolkata,2024-05-08,Sales,Sales Specialist,Bachelor,82876,Satisfactory,No,1974-07-10,
00-76353000,Yashvi,Kale,Female,Madhya Pradesh,Bhopal,2019-02-11,IT,IT Support Specialist,Bachelor,51725,Satisfactory,No,2002-12-16,
00-98165507,Aayush,Bawa,Male,West Bengal,Kolkata,2024-04-10,Finance,Accounts Payable Specialist,Bachelor,63553,Satisfactory,Yes,2004-03-22,
00-36138432,Madhup,Kumer,Male,West Bengal,Kolkata,2015-10-18,IT,Software Developer,Master,105211,Good,Yes,1971-09-17,
00-79231333,Ela,Mallick,Male,West Bengal,Kolkata,2022-08-14,Customer Service,Support Specialist,High School,63956,Excellent,No,1967-10-26,
00-14840043,Prisha,Mani,Female,Madhya Pradesh,Gwalior,2018-03-27,IT,IT Support Specialist,High School,55928,Satisfactory,No,1984-07-20,
00-31131878,Alia,Grover,Male,Rajasthan,Jodhpur,2016-05-31,Customer Service,Customer Service Representative,High School,63001,Good,No,1996-07-08,
00-63611082,Anahi,Som,Female,West Bengal,Howrah,2018-09-21,Customer Service,Support Specialist,Bachelor,53346,Satisfactory,No,2000-04-30,
00-88662348,Khushi,Sant,Female,West Bengal,Howrah,2017-07-14,Customer Service,Customer Service Representative,High School,54076,Needs Improvement,No,1999-05-23,
00-19209640,Indrajit,Gera,Male,West Bengal,Durgapur,2024-01-10,IT,IT Support Specialist,High School,64481,Satisfactory,Yes,1999-10-09,
00-85042992,Anya,Ben,Female,West Bengal,Howrah,2024-04-24,Sales,Sales Representative,Bachelor,57034,Good,Yes,1982-11-07,
00-47112255,Zeeshan,Basak,Male,West Bengal,Howrah,2017-02-15,IT,System Administrator,Bachelor,103243,Good,No,1978-01-12,
00-64218119,Samiha,Bobal,Male,West Bengal,Kolkata,2020-05-15,Customer Service,Help Desk Technician,Bachelor,71082,Excellent,Yes,1992-10-05,
00-64644684,Sahil,Garg,Male,West Bengal,Durgapur,2020-06-25,Customer Service,Support Specialist,High School,66033,Satisfactory,No,1988-12-28,
00-77534222,Vardaniya,Chauhan,Female,West Bengal,Kolkata,2017-07-22,Operations,Inventory Specialist,Bachelor,60528,Satisfactory,No,1985-10-14,
00-78892172,Anya,Ghosh,Female,West Bengal,Howrah,2024-07-03,Marketing,SEO Specialist,Bachelor,90329,Good,No,1976-09-05,
00-87160950,Divit,Kanda,Male,Madhya Pradesh,Gwalior,2017-10-08,IT,IT Support Specialist,High School,65332,Satisfactory,Yes,1974-04-27,
00-85587210,Rasha,Kara,Female,West Bengal,Howrah,2019-05-04,Operations,Logistics Coordinator,Bachelor,57331,Satisfactory,Yes,1986-11-22,
00-55588495,Darshit,Doctor,Male,West Bengal,Howrah,2024-01-18,Sales,Sales Representative,Bachelor,60119,Satisfactory,Yes,1995-08-26,
00-71836850,Zoya,Savant,Male,Rajasthan,Udaipur,2023-02-14,IT,Software Developer,Bachelor,92847,Excellent,No,1971-08-03,
00-25605267,Akarsh,Vala,Male,West Bengal,Durgapur,2017-05-14,Operations,Inventory Specialist,Bachelor,69741,Needs Improvement,No,1989-03-20,
00-39579214,Neelofar,Bhagat,Female,Uttar Pradesh,Lucknow,2022-09-20,IT,IT Manager,Master,124492,Satisfactory,No,1990-09-04,
00-52376656,Yasmin,Butala,Female,West Bengal,Kolkata,2019-12-28,IT,IT Support Specialist,Bachelor,56087,Satisfactory,No,2000-06-29,
00-81893982,Seher,Dara,Female,West Bengal,Durgapur,2015-07-20,Marketing,Marketing Coordinator,Bachelor,71141,Good,No,1991-06-26,
00-48559355,Jayant,Majumdar,Male,West Bengal,Durgapur,2016-03-03,Marketing,SEO Specialist,High School,78625,Good,No,1971-01-25,
00-55901507,Shalv,Mammen,Male,Uttar Pradesh,Lucknow,2016-06-14,Operations,Logistics Coordinator,Bachelor,75171,Good,No,1974-12-05,
00-52127291,Anahi,D’Alia,Male,West Bengal,Kolkata,2018-11-06,Customer Service,Help Desk Technician,Bachelor,88238,Good,No,1971-08-29,
00-34532913,Yuvaan,Rau,Female,West Bengal,Kolkata,2024-03-12,IT,IT Support Specialist,Bachelor,57925,Good,Yes,1981-11-02,
00-76974557,Kabir,Reddy,Male,Madhya Pradesh,Bhopal,2022-09-13,HR,HR Coordinator,Master,61431,Excellent,No,1976-01-12,
00-42488275,Adah,Hora,Female,Tamil Nadu,Tiruchirappalli,2023-01-12,Sales,Sales Specialist,Master,77575,Good,No,2000-05-18,
00-37214866,Sara,Rana,Male,Uttar Pradesh,Lucknow,2023-12-09,Operations,Inventory Specialist,High School,63641,Good,Yes,1997-01-11,
00-30937370,Kiaan,Kar,Female,West Bengal,Kolkata,2023-08-18,Operations,Logistics Coordinator,Bachelor,56411,Satisfactory,Yes,1982-03-09,
00-99043272,Aaryahi,Hayer,Male,West Bengal,Kolkata,2020-01-02,Customer Service,Help Desk Technician,High School,81081,Good,No,1980-11-04,
00-82675403,Renee,Chhabra,Male,West Bengal,Durgapur,2024-03-20,Customer Service,Help Desk Technician,Bachelor,64001,Satisfactory,No,1972-12-10,
00-93304578,Ranbir,Shetty,Female,West Bengal,Kolkata,2018-10-01,Operations,Inventory Specialist,High School,58219,Satisfactory,No,1964-12-02,
00-46874043,Zoya,Sunder,Female,West Bengal,Kolkata,2020-01-25,Finance,Financial Analyst,PhD,77608,Good,Yes,1989-03-20,
00-63402482,Kashvi,Behl,Female,West Bengal,Howrah,2017-11-07,Finance,Accounts Payable Specialist,Bachelor,56680,Good,No,1993-12-03,
00-17267644,Heer,Chander,Male,West Bengal,Durgapur,2020-05-22,Sales,Sales Specialist,Master,53488,Satisfactory,No,2002-02-06,
00-82580645,Shaan,Chaudhari,Male,Madhya Pradesh,Indore,2015-06-27,Sales,Sales Specialist,Bachelor,74019,Satisfactory,Yes,1979-09-26,
00-33461307,Farhan,Deep,Male,Karnataka,Bengaluru,2019-09-18,Sales,Sales Specialist,Master,83777,Needs Improvement,No,1984-12-29,
00-79552316,Ayesha,Lalla,Male,Rajasthan,Jaipur,2019-09-06,Customer Service,Customer Service Representative,Bachelor,66591,Good,No,1980-07-01,
00-11586450,Saksham,Raju,Male,West Bengal,Kolkata,2022-05-31,Sales,Sales Specialist,PhD,70328,Good,Yes,1986-09-07,
00-23522144,Manjari,Hayre,Female,West Bengal,Durgapur,2018-08-16,Sales,Sales Specialist,PhD,72885,Satisfactory,No,1990-08-05,
00-44856447,Farhan,Ghosh,Male,West Bengal,Howrah,2017-05-17,Operations,Logistics Coordinator,Bachelor,72757,Needs Improvement,No,1962-01-23,
00-46159360,Amira,Ranganathan,Female,Rajasthan,Jaipur,2019-03-09,Operations,Operations Analyst,Bachelor,53441,Satisfactory,Yes,1977-06-22,
00-59113508,Pari,Sastry,Male,West Bengal,Durgapur,2017-11-07,Customer Service,Customer Service Manager,PhD,72196,Satisfactory,No,1970-10-27,
00-66249702,Rohan,Rana,Female,West Bengal,Kolkata,2022-08-18,Operations,Inventory Specialist,High School,63300,Satisfactory,No,1987-09-05,
00-63766628,Dharmajan,Samra,Female,West Bengal,Kolkata,2017-02-22,IT,Software Developer,Bachelor,88833,Good,No,1992-03-06,
00-27601200,Saksham,Bhargava,Male,Uttar Pradesh,Noida,2024-04-02,Customer Service,Support Specialist,Bachelor,63761,Good,No,1971-04-28,
00-23404289,Ryan,Bhardwaj,Male,West Bengal,Howrah,2022-03-13,Sales,Sales Representative,Bachelor,72565,Needs Improvement,No,1994-05-24,
00-68011418,Umang,Saran,Male,Delhi,Delhi,2023-02-24,Sales,Sales Consultant,Master,81868,Satisfactory,No,1986-04-17,
00-30072000,Diya,Hari,Female,Tamil Nadu,Vellore,2019-06-12,Marketing,Marketing Coordinator,Bachelor,75304,Excellent,No,1985-09-05,
00-66575546,Kimaya,Biswas,Male,West Bengal,Kolkata,2020-08-11,Marketing,Marketing Coordinator,Bachelor,77411,Excellent,No,2002-02-10,
00-81669929,Veer,Kakar,Female,Tamil Nadu,Chennai,2022-03-14,Operations,Logistics Coordinator,Bachelor,58148,Satisfactory,No,1964-11-23,
00-43685164,Aradhya,Ravi,Male,West Bengal,Durgapur,2020-07-27,Marketing,Content Creator,High School,64888,Good,Yes,1979-08-19,
00-63472598,Rania,Roy,Male,West Bengal,Durgapur,2016-12-27,Operations,Inventory Specialist,Bachelor,67921,Satisfactory,No,1964-05-04,
00-38919534,Jayant,Mall,Female,West Bengal,Kolkata,2023-03-06,IT,Software Developer,Bachelor,76501,Good,No,2002-04-30,
00-94538675,Ayesha,Dhawan,Male,West Bengal,Kolkata,2016-02-24,Sales,Sales Representative,Bachelor,64791,Good,No,1976-06-11,
00-44865621,Kabir,Dugar,Male,Uttar Pradesh,Noida,2018-11-23,Sales,Sales Specialist,PhD,61731,Good,No,1992-06-18,
00-44589898,Alisha,Rao,Male,West Bengal,Howrah,2018-01-21,IT,IT Support Specialist,Bachelor,66962,Needs Improvement,No,1986-12-07,
00-57122567,Taimur,Agrawal,Female,West Bengal,Durgapur,2023-07-08,HR,Recruiter,High School,60748,Needs Improvement,No,1980-06-12,
00-87424000,Himmat,Chatterjee,Female,West Bengal,Durgapur,2020-11-12,IT,Software Developer,Bachelor,84328,Satisfactory,Yes,1970-09-26,
00-33426205,Veer,Mand,Female,Tamil Nadu,Vellore,2024-07-15,Sales,Sales Representative,Bachelor,69678,Excellent,No,1993-05-11,
00-53632879,Neysa,Kota,Female,West Bengal,Kolkata,2022-06-08,Finance,Accountant,Bachelor,54803,Excellent,Yes,1991-12-06,
00-69985944,Piya,Korpal,Female,West Bengal,Howrah,2023-06-11,Sales,Sales Specialist,Master,86291,Good,No,1970-05-31,
00-48456543,Rhea,Trivedi,Male,Madhya Pradesh,Indore,2019-06-22,Operations,Inventory Specialist,Bachelor,60642,Satisfactory,No,1983-11-19,
00-32491607,Ayesha,Chacko,Male,West Bengal,Kolkata,2021-02-02,Customer Service,Help Desk Technician,High School,83195,Good,Yes,1974-12-06,
00-94728082,Jivika,Aurora,Male,Rajasthan,Udaipur,2021-11-06,Sales,Sales Representative,Bachelor,65363,Satisfactory,No,1986-05-05,
00-19575640,Tara,Choudhary,Male,West Bengal,Kolkata,2016-04-23,Customer Service,Support Specialist,Bachelor,66974,Good,No,1988-08-16,
00-52074850,Arhaan,Devan,Female,West Bengal,Kolkata,2018-03-29,Operations,Logistics Coordinator,Bachelor,55223,Satisfactory,Yes,1977-07-20,
00-45899536,Heer,Dhawan,Female,West Bengal,Kolkata,2021-03-07,Operations,Inventory Specialist,Bachelor,61341,Satisfactory,No,1979-11-04,
00-69713250,Vanya,Karnik,Female,Karnataka,Bengaluru,2023-08-08,Sales,Sales Specialist,Bachelor,62442,Good,No,1995-02-02,
00-88775038,Shanaya,Som,Female,West Bengal,Kolkata,2020-10-24,Marketing,Marketing Manager,Bachelor,101400,Excellent,Yes,1969-07-14,
00-32457056,Bhamini,Maharaj,Female,West Bengal,Kolkata,2017-07-18,Operations,Logistics Coordinator,Bachelor,63371,Good,No,1986-01-09,
00-41491128,Faiyaz,Mangat,Female,Karnataka,Mangalore,2022-02-14,Sales,Sales Specialist,Master,82978,Good,Yes,1991-09-21,
00-20746107,Priyansh,Soman,Male,West Bengal,Howrah,2017-07-30,Sales,Sales Representative,Bachelor,74526,Good,No,1981-05-08,
00-22825003,Tejas,Madan,Male,West Bengal,Kolkata,2016-11-15,Operations,Inventory Specialist,Bachelor,71137,Satisfactory,No,1992-08-12,
00-17224328,Tanya,Bail,Male,West Bengal,Durgapur,2015-10-23,IT,System Administrator,Master,92393,Excellent,No,1984-03-17,
00-21173787,Saira,Kannan,Male,West Bengal,Durgapur,2016-07-31,IT,Software Developer,Bachelor,103331,Satisfactory,No,1988-05-16,
00-21316066,Madhav,Kala,Male,West Bengal,Durgapur,2022-02-09,Customer Service,Customer Service Representative,High School,60630,Good,No,1988-12-21,
00-40783635,Sara,Thakkar,Male,West Bengal,Durgapur,2017-09-11,Customer Service,Support Specialist,Bachelor,68548,Needs Improvement,No,1980-06-27,
00-94084814,Suhana,Dasgupta,Female,West Bengal,Howrah,2016-04-25,Marketing,SEO Specialist,Bachelor,65068,Excellent,Yes,1975-07-02,
00-32898616,Arhaan,Kar,Female,West Bengal,Durgapur,2015-04-13,IT,Software Developer,Bachelor,84919,Needs Improvement,No,1975-07-12,
00-53647781,Stuvan,Venkataraman,Female,West Bengal,Howrah,2023-11-14,Operations,Operations Analyst,Bachelor,83867,Good,Yes,1980-10-01,
00-82555977,Dhruv,Kanda,Female,West Bengal,Durgapur,2024-12-02,Customer Service,Support Specialist,Bachelor,57268,Satisfactory,Yes,1989-11-23,
00-28134815,Fateh,Soni,Male,Rajasthan,Jaipur,2024-11-11,Sales,Sales Specialist,Master,68055,Good,No,1990-11-28,
00-33761455,Miraan,Cheema,Female,West Bengal,Kolkata,2020-11-10,Finance,Accountant,Bachelor,73411,Good,No,1970-12-02,
00-95342494,Sara,Raja,Male,West Bengal,Howrah,2023-09-25,IT,Software Developer,Bachelor,96986,Good,No,1994-07-28,
00-95870691,Stuvan,Vasa,Male,Rajasthan,Jodhpur,2021-10-04,Operations,Logistics Coordinator,Bachelor,64985,Satisfactory,No,1984-10-18,
00-74646194,Manjari,Raval,Female,West Bengal,Howrah,2020-06-15,Sales,Sales Consultant,Bachelor,75134,Good,No,1989-10-26,
00-51321368,Ivan,Randhawa,Female,West Bengal,Kolkata,2018-02-24,Sales,Sales Consultant,Master,92881,Satisfactory,No,1990-02-18,
00-50744867,Vardaniya,Chauhan,Male,Rajasthan,Udaipur,2015-11-12,IT,IT Support Specialist,High School,67336,Satisfactory,No,1974-02-03,
00-28293937,Lagan,Swaminathan,Female,Karnataka,Mysore,2018-01-24,Customer Service,Support Specialist,High School,56162,Excellent,No,1982-06-29,
00-11116303,Jiya,Gill,Male,Tamil Nadu,Tiruchirappalli,2022-07-26,Marketing,Marketing Coordinator,Bachelor,68370,Good,No,1978-04-09,
00-74030858,Ranbir,Raju,Female,West Bengal,Kolkata,2017-07-29,IT,IT Support Specialist,High School,60673,Good,No,1974-07-16,
00-49315407,Jayan,Edwin,Female,West Bengal,Durgapur,2020-09-30,IT,IT Manager,PhD,110435,Satisfactory,Yes,1997-04-24,
00-60149632,Riaan,Dhillon,Male,West Bengal,Howrah,2017-08-11,HR,HR Coordinator,Bachelor,72967,Excellent,Yes,1982-08-04,
00-62982727,Priyansh,Varughese,Female,Karnataka,Mysore,2017-07-19,IT,Software Developer,Master,82465,Satisfactory,Yes,1995-07-09,
00-96703417,Parinaaz,Tandon,Male,West Bengal,Kolkata,2018-02-06,IT,Software Developer,Master,93557,Satisfactory,Yes,1974-12-10,
00-45296615,Himmat,Sheth,Male,Rajasthan,Jodhpur,2016-11-01,Sales,Sales Representative,Bachelor,60477,Excellent,No,1992-02-03,
00-79338228,Zain,Balan,Male,West Bengal,Howrah,2022-04-18,Finance,Financial Analyst,PhD,67191,Needs Improvement,No,1993-12-25,
00-46489118,Neysa,Bhatnagar,Male,West Bengal,Howrah,2017-09-30,Operations,Inventory Specialist,Bachelor,68337,Satisfactory,No,1989-03-05,
00-46080681,Hansh,Dash,Male,West Bengal,Kolkata,2019-02-26,Operations,Logistics Coordinator,Bachelor,60843,Satisfactory,No,1974-12-18,
00-28337367,Riya,Dyal,Female,Karnataka,Bengaluru,2017-11-18,Sales,Sales Representative,Bachelor,61247,Good,No,1974-08-07,
00-92910238,Nishith,Sidhu,Male,Delhi,Delhi,2019-11-24,Operations,Inventory Specialist,High School,66530,Good,No,1987-06-09,
00-76034587,Parinaaz,Hegde,Male,West Bengal,Durgapur,2017-07-10,Finance,Accountant,Bachelor,65420,Excellent,No,2000-09-25,
00-16661503,Hridaan,Mani,Male,Maharashtra,Pune,2024-09-02,Customer Service,Support Specialist,Bachelor,74812,Satisfactory,No,1978-07-04,
00-23726915,Priyansh,Ratti,Male,West Bengal,Howrah,2017-06-10,Finance,Accounts Payable Specialist,Bachelor,64738,Good,No,1996-06-27,
00-68843284,Uthkarsh,Kara,Female,West Bengal,Durgapur,2022-01-30,Operations,Inventory Specialist,Bachelor,60641,Good,No,1995-04-06,
00-30224423,Myra,Sundaram,Male,West Bengal,Kolkata,2015-12-08,Sales,Sales Specialist,Master,67959,Satisfactory,Yes,1975-03-01,
00-66404064,Tiya,Batra,Female,West Bengal,Howrah,2018-06-06,Customer Service,Support Specialist,Bachelor,60798,Needs Improvement,No,1999-09-30,
00-72234675,Drishya,Shere,Female,West Bengal,Kolkata,2022-04-19,Sales,Sales Consultant,Bachelor,78628,Satisfactory,No,1979-02-02,
00-20767361,Rania,Vyas,Male,Uttar Pradesh,Noida,2023-05-24,Sales,Sales Representative,Bachelor,68556,Excellent,No,1980-09-19,
00-45769504,Amani,Kohli,Male,West Bengal,Howrah,2023-05-08,Customer Service,Customer Service Representative,Bachelor,69408,Good,No,1986-01-17,
00-73102032,Kavya,Agarwal,Male,West Bengal,Howrah,2017-12-04,Operations,Operations Analyst,Master,60325,Good,No,1984-04-13,
00-61214452,Urvi,Vaidya,Male,Uttar Pradesh,Lucknow,2023-10-12,Operations,Logistics Coordinator,Bachelor,59308,Satisfactory,No,1999-01-20,
00-43415162,Divij,Setty,Male,Rajasthan,Jaipur,2018-06-28,IT,Software Developer,Bachelor,115396,Satisfactory,No,1975-07-16,
00-14497675,Myra,Salvi,Male,West Bengal,Kolkata,2017-09-28,Customer Service,Support Specialist,High School,62811,Excellent,No,1990-05-04,
00-22611138,Taimur,Varghese,Female,Tamil Nadu,Tiruchirappalli,2020-01-25,HR,Recruiter,High School,60089,Excellent,Yes,1989-03-24,
